rally,ball_round,time,frame_num,roundscore_a,roundscore_b,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,__match_name,__set_file,rally_winner,smash_success,landing_x_m,player_location_x_m,landing_y_m,player_location_y_m,distance_to_birdie_m,depth_m,width_m,to_center_m,to_back_m,depth_x_width,match_mode,in_court,in_court_flag
39,5.0,01:12:01,108044.0,20,19,B,3,殺球,,,1.0,9.0,701.0,333.0,2.0,15.0,312.0,614.0,對手落地致勝,落地致勝,B,,9.0,703.0,334.0,8.0,700.0,583.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals,set3.csv,B,1,0.5970518867924528,3.409669811320754,11.136073059360731,2.56986301369863,9.01613964708734,11.136073059360731,0.5970518867924528,2.452948113207547,2.2639269406392692,27.316209399500302,singles,True,1
40,4.0,01:12:46,109157.0,20,20,A,3,殺球,,,1.0,4.0,859.0,660.0,2.0,11.0,880.0,341.0,出界,對手出界,B,,9.0,754.0,662.0,8.0,656.0,386.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals,set3.csv,B,0,4.682900943396226,3.7765330188679243,2.7840182648401828,12.604566210045663,9.862284966410842,2.7840182648401828,4.682900943396226,1.6329009433962263,10.615981735159817,4.54602605108986,singles,True,1
41,5.0,01:13:24,110122.0,21,20,B,3,殺球,1.0,,1.0,8.0,774.0,341.0,2.0,11.0,974.0,595.0,出界,對手出界,A,,8.0,679.0,360.0,8.0,707.0,557.0,0,Viktor_AXELSEN_CHEN_Long_Malaysia_Masters_2020_QuarterFinals,set3.csv,A,0,5.359080188679245,3.237028301886792,10.554794520547945,3.365296803652968,7.496131110878298,10.554794520547945,5.359080188679245,2.3090801886792454,2.845205479452055,24.371866922977514,singles,True,1
5,4.0,00:09:44,14604.0,3,2,A,3,殺球,,,1.0,8.0,801.0,564.0,2.0,8.0,518.0,342.0,對手落地致勝,落地致勝,A,,8.0,776.0,575.0,8.0,736.0,388.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set1.csv,A,1,2.078891509433962,3.9347877358490564,2.8146118721461186,9.942922374429223,7.365946064164562,2.8146118721461186,2.078891509433962,0.9711084905660377,10.585388127853882,2.7332934866890666,singles,True,1
6,13.0,00:10:10,15252.0,4,2,A,3,殺球,1.0,,1.0,5.0,423.0,596.0,2.0,8.0,758.0,355.0,對手落地致勝,落地致勝,A,,8.0,496.0,594.0,8.0,534.0,345.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set1.csv,A,1,3.8053066037735843,1.92063679245283,3.212328767123288,10.524200913242009,7.550857870393973,3.212328767123288,3.8053066037735843,0.7553066037735845,10.187671232876713,2.4262931313000764,singles,True,1
7,3.0,00:10:30,15763.0,4,3,A,3,殺球,1.0,,1.0,5.0,431.0,601.0,2.0,7.0,670.0,461.0,掛網,對手掛網,B,,8.0,595.0,606.0,8.0,593.0,376.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set1.csv,B,0,3.172287735849056,2.6327830188679244,6.455251141552512,10.891324200913242,4.468759282802215,6.455251141552512,3.172287735849056,0.12228773584905639,6.944748858447489,0.7893980464374932,singles,True,1
8,5.0,00:10:49,16228.0,5,3,B,3,殺球,1.0,,1.0,4.0,782.0,327.0,2.0,15.0,306.0,585.0,出界,對手出界,A,,9.0,742.0,331.0,8.0,728.0,581.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set1.csv,A,0,0.5538915094339623,3.690212264150943,10.248858447488585,2.478082191780822,8.379825266241538,10.248858447488585,0.5538915094339623,2.4961084905660376,3.1511415525114153,25.582262589385714,singles,True,1
15,24.0,00:14:46,22155.0,7,8,B,3,殺球,,,1.0,8.0,608.0,348.0,2.0,5.0,311.0,632.0,對手落地致勝,落地致勝,B,,8.0,636.0,341.0,8.0,769.0,554.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set1.csv,B,1,0.5898584905660377,2.927712264150943,11.68675799086758,2.7840182648401828,9.204582277108047,11.68675799086758,0.5898584905660377,2.4601415094339623,1.7132420091324203,28.75107844404239,singles,True,1
17,30.0,00:16:09,24240.0,8,9,B,3,點扣,,,1.0,5.0,452.0,342.0,2.0,6.0,872.0,596.0,對手落地致勝,落地致勝,B,,5.0,509.0,341.0,8.0,605.0,587.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set1.csv,B,1,4.625353773584905,2.0141509433962264,10.585388127853882,2.7840182648401828,8.226770445315935,10.585388127853882,4.625353773584905,1.5753537735849052,2.814611872146118,16.67573113207547,singles,True,1
24,11.0,00:21:03,31594.0,15,9,A,3,點扣,,,1.0,6.0,912.0,604.0,2.0,5.0,460.0,350.0,對手落地致勝,落地致勝,A,,6.0,851.0,627.0,8.0,660.0,349.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set1.csv,A,1,1.6616745283018866,4.474292452830189,3.0593607305936072,11.5337899543379,8.928984839142085,3.0593607305936072,1.6616745283018866,1.3883254716981133,10.340639269406394,4.247388429396054,singles,True,1
31,14.0,00:24:54,37350.0,18,13,B,3,殺球,1.0,,1.0,8.0,772.0,348.0,2.0,5.0,369.0,579.0,對手落地致勝,落地致勝,B,,8.0,682.0,353.0,8.0,614.0,631.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set1.csv,B,1,1.0070754716981132,3.2586084905660373,10.065296803652968,3.1511415525114157,7.271515919802474,10.065296803652968,1.0070754716981132,2.042924528301887,3.334703196347032,20.56264172482123,singles,True,1
10,9.0,00:34:01,51026.0,5,5,A,3,殺球,1.0,,1.0,8.0,772.0,346.0,2.0,6.0,927.0,611.0,對手落地致勝,落地致勝,A,,8.0,730.0,365.0,8.0,728.0,548.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set2.csv,A,1,5.020990566037735,3.603891509433962,11.044292237442923,3.5182648401826486,7.658280363145472,11.044292237442923,5.020990566037735,1.9709905660377354,2.3557077625570777,21.768195808563792,singles,True,1
21,7.0,00:41:39,62477.0,12,9,A,3,殺球,1.0,,1.0,9.0,727.0,330.0,2.0,5.0,398.0,573.0,對手落地致勝,落地致勝,A,,8.0,684.0,345.0,8.0,626.0,608.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set2.csv,A,1,1.2156839622641509,3.2729952830188678,9.881735159817351,2.906392694063927,7.272408980870684,9.881735159817351,1.2156839622641509,1.834316037735849,3.518264840182649,18.12622528431119,singles,True,1
22,12.0,00:42:09,63245.0,12,10,B,3,殺球,,,1.0,8.0,808.0,549.0,2.0,6.0,863.0,348.0,對手落地致勝,落地致勝,B,,8.0,656.0,566.0,8.0,666.0,360.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set2.csv,B,1,4.56061320754717,3.071580188679245,2.998173515981735,9.6675799086758,6.833608194957286,2.998173515981735,4.56061320754717,1.5106132075471699,10.401826484018265,4.529080511760145,singles,True,1
26,15.0,00:44:26,66657.0,14,12,A,3,點扣,1.0,,1.0,4.0,812.0,336.0,2.0,15.0,305.0,582.0,出界,對手出界,B,,8.0,755.0,346.0,8.0,743.0,585.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set2.csv,B,0,0.5466981132075471,3.783726415094339,10.157077625570777,2.936986301369863,7.912526205771289,10.157077625570777,0.5466981132075471,2.503301886792453,3.2429223744292237,25.42623158438873,singles,True,1
30,2.0,00:46:56,70413.0,16,14,A,3,殺球,,,1.0,5.0,507.0,346.0,2.0,5.0,341.0,592.0,對手落地致勝,落地致勝,A,,8.0,535.0,357.0,8.0,662.0,575.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set2.csv,A,1,0.8056603773584905,2.2011792452830186,10.463013698630137,3.27351598173516,7.323684204822832,10.463013698630137,0.8056603773584905,2.244339622641509,2.9369863013698634,23.482556216076503,singles,True,1
35,4.0,00:50:00,75007.0,19,16,A,3,殺球,1.0,,1.0,9.0,715.0,331.0,2.0,6.0,880.0,570.0,對手落地致勝,落地致勝,A,,9.0,695.0,336.0,8.0,689.0,595.0,0,Viktor_AXELSEN_NG_Ka_Long_Angus_Malaysia_Masters_2020_SemiFinals,set2.csv,A,1,4.682900943396226,3.3521226415094336,9.789954337899543,2.631050228310502,7.281543719505057,9.789954337899543,4.682900943396226,1.6329009433962263,3.6100456621004575,15.986025674162141,singles,True,1
9,9.0,00:11:05,19967.0,5,4,B,3,殺球,,,1.0,4.0,437.0,621.0,2.0,15.0,412.0,361.0,出界,對手出界,A,,6.0,434.0,611.0,8.0,647.0,348.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set1.csv,A,0,1.3163915094339622,1.4746462264150941,3.3958904109589043,11.044292237442923,7.650038892372434,3.3958904109589043,1.3163915094339622,1.7336084905660376,10.004109589041096,5.8871444494701475,singles,True,1
11,9.0,00:11:50,21307.0,5,6,B,3,殺球,,,1.0,9.0,744.0,618.0,2.0,5.0,454.0,352.0,對手落地致勝,落地致勝,B,,9.0,734.0,625.0,8.0,600.0,345.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set1.csv,B,1,1.618514150943396,3.632665094339622,3.1205479452054794,11.472602739726028,8.591485512614078,3.1205479452054794,1.618514150943396,1.4314858490566038,10.279452054794522,4.4670202248643065,singles,True,1
13,6.0,00:12:40,22808.0,6,7,B,3,殺球,,,1.0,4.0,472.0,626.0,2.0,5.0,446.0,334.0,對手落地致勝,落地致勝,B,,4.0,472.0,616.0,8.0,614.0,350.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set1.csv,B,1,1.5609669811320752,1.7479952830188676,2.56986301369863,11.197260273972603,8.629424260765576,2.56986301369863,1.5609669811320752,1.4890330188679246,10.83013698630137,3.8266108813646937,singles,True,1
17,8.0,00:14:18,25747.0,8,9,A,3,殺球,,,1.0,8.0,733.0,322.0,2.0,5.0,868.0,577.0,對手落地致勝,落地致勝,A,,8.0,682.0,323.0,8.0,591.0,531.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set1.csv,A,1,4.596580188679245,3.2586084905660373,10.004109589041096,2.2333333333333334,7.885120917349556,10.004109589041096,4.596580188679245,1.5465801886792452,3.395890410958904,15.472157695787025,singles,True,1
18,5.0,00:14:37,26313.0,8,10,A,3,殺球,,,1.0,6.0,798.0,337.0,2.0,15.0,946.0,607.0,出界,對手出界,B,,8.0,741.0,348.0,8.0,710.0,567.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set1.csv,B,0,5.157665094339622,3.683018867924528,10.921917808219177,2.998173515981735,8.059795599259681,10.921917808219177,5.157665094339622,2.1076650943396222,2.478082191780823,23.019744927629873,singles,True,1
19,14.0,00:15:17,27532.0,9,10,A,3,殺球,,,1.0,4.0,784.0,313.0,2.0,5.0,886.0,573.0,對手落地致勝,落地致勝,A,,4.0,761.0,320.0,8.0,670.0,549.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set1.csv,A,1,4.726061320754717,3.8268867924528296,9.881735159817351,2.141552511415525,7.792236024593174,9.881735159817351,4.726061320754717,1.6760613207547168,3.518264840182649,16.56239408331179,singles,True,1
20,7.0,00:15:39,28182.0,10,10,A,3,殺球,,,1.0,8.0,558.0,328.0,2.0,9.0,477.0,649.0,對手落地致勝,落地致勝,A,,8.0,627.0,336.0,8.0,616.0,547.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set1.csv,A,1,1.7839622641509432,2.862971698113207,12.206849315068494,2.631050228310502,9.636399198276022,12.206849315068494,1.7839622641509432,1.2660377358490567,1.1931506849315063,15.454331868699924,singles,True,1
27,4.0,00:20:56,37686.0,14,13,B,3,殺球,,,1.0,9.0,537.0,616.0,2.0,5.0,454.0,338.0,對手落地致勝,落地致勝,B,,8.0,524.0,592.0,8.0,633.0,346.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set1.csv,B,1,1.618514150943396,2.1220518867924527,2.6922374429223743,10.463013698630137,7.787073511126985,2.6922374429223743,1.618514150943396,1.4314858490566038,10.707762557077626,3.853899801843715,singles,True,1
34,3.0,00:25:10,45329.0,17,17,A,3,點扣,,,1.0,8.0,545.0,333.0,2.0,6.0,392.0,583.0,對手落地致勝,落地致勝,A,,8.0,609.0,339.0,8.0,658.0,539.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set1.csv,A,1,1.1725235849056603,2.7334905660377355,10.187671232876712,2.7228310502283106,7.626300339526814,10.187671232876712,1.1725235849056603,1.8774764150943395,3.2123287671232887,19.1271124644611,singles,True,1
3,2.0,00:33:36,60491.0,2,1,B,3,殺球,,,1.0,3.0,513.0,320.0,2.0,6.0,387.0,593.0,對手落地致勝,落地致勝,B,,8.0,553.0,327.0,8.0,655.0,553.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,B,1,1.1365566037735848,2.33066037735849,10.493607305936074,2.3557077625570777,8.225040595657738,10.493607305936074,1.1365566037735848,1.913443396226415,2.9063926940639266,20.07892360213664,singles,True,1
5,3.0,00:34:24,61946.0,2,3,B,3,殺球,,,1.0,9.0,543.0,304.0,2.0,6.0,366.0,608.0,對手落地致勝,落地致勝,B,,9.0,615.0,314.0,8.0,621.0,541.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,B,1,0.9854952830188678,2.776650943396226,10.952511415525114,1.9579908675799087,9.171130709302446,10.952511415525114,0.9854952830188678,2.064504716981132,2.447488584474886,22.611511480141296,singles,True,1
6,8.0,00:34:43,62513.0,3,3,A,3,殺球,,,1.0,9.0,513.0,621.0,2.0,5.0,453.0,331.0,對手落地致勝,落地致勝,A,,8.0,534.0,603.0,8.0,656.0,348.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,A,1,1.611320754716981,2.1939858490566038,2.478082191780822,10.799543378995434,8.34183522388695,2.478082191780822,1.611320754716981,1.4386792452830188,10.921917808219177,3.565165417420522,singles,True,1
9,4.0,00:36:00,64826.0,4,5,B,3,殺球,,,1.0,4.0,777.0,311.0,2.0,6.0,388.0,575.0,對手落地致勝,落地致勝,B,,4.0,784.0,310.0,8.0,679.0,568.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,B,1,1.1437499999999998,3.992334905660377,9.942922374429223,1.8356164383561644,8.593185992741086,9.942922374429223,1.1437499999999998,1.90625,3.4570776255707774,18.953695776255707,singles,True,1
11,23.0,00:37:16,67104.0,5,6,B,3,殺球,,,1.0,4.0,784.0,313.0,2.0,11.0,348.0,560.0,出界,對手出界,A,,4.0,793.0,312.0,8.0,658.0,562.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,A,0,0.8560141509433962,4.057075471698113,9.484018264840183,1.8968036529680365,8.234841780255291,9.484018264840183,0.8560141509433962,2.1939858490566038,3.915981735159818,20.807801865253726,singles,True,1
14,12.0,00:39:32,71178.0,7,7,B,3,點扣,,,1.0,9.0,538.0,313.0,2.0,5.0,867.0,565.0,對手落地致勝,落地致勝,B,,9.0,563.0,314.0,8.0,624.0,541.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,B,1,4.58938679245283,2.4025943396226412,9.636986301369863,1.9579908675799087,7.984299099102064,9.636986301369863,4.58938679245283,1.53938679245283,3.7630136986301377,14.835049431377614,singles,True,1
18,19.0,00:42:33,76596.0,11,7,A,3,殺球,,,1.0,5.0,815.0,605.0,2.0,4.0,800.0,309.0,對手落地致勝,落地致勝,A,,8.0,734.0,571.0,8.0,680.0,351.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,A,1,4.107429245283019,3.632665094339622,1.8050228310502283,9.82054794520548,8.029573080474114,1.8050228310502283,4.107429245283019,1.0574292452830187,11.594977168949772,1.9086839299560607,singles,True,1
19,4.0,00:43:51,78942.0,11,8,B,3,殺球,,,1.0,4.0,764.0,315.0,2.0,5.0,890.0,584.0,對手落地致勝,落地致勝,B,,4.0,755.0,309.0,8.0,733.0,572.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,B,1,4.754834905660377,3.783726415094339,10.218264840182648,1.8050228310502283,8.469102243135334,10.218264840182648,4.754834905660377,1.7048349056603769,3.181735159817352,17.42045457482553,singles,True,1
26,9.0,00:48:04,86526.0,12,14,B,3,點扣,,,1.0,9.0,671.0,311.0,2.0,2.0,787.0,441.0,掛網,對手掛網,A,,9.0,675.0,313.0,8.0,621.0,548.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,A,0,4.013915094339622,3.208254716981132,5.84337899543379,1.9273972602739726,3.997999699068363,5.84337899543379,4.013915094339622,0.9639150943396224,7.55662100456621,5.632521215645729,singles,True,1
29,3.0,00:49:24,88940.0,13,16,A,3,殺球,,,1.0,8.0,490.0,611.0,2.0,11.0,853.0,348.0,出界,對手出界,B,,8.0,562.0,583.0,8.0,617.0,353.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,B,0,4.488679245283018,2.395400943396226,2.998173515981735,10.187671232876712,7.488036556427067,2.998173515981735,4.488679245283018,1.4386792452830184,10.401826484018265,4.313410011200136,singles,True,1
31,3.0,00:50:16,90480.0,13,18,B,3,殺球,,,1.0,6.0,759.0,355.0,2.0,9.0,801.0,638.0,對手落地致勝,落地致勝,B,,8.0,666.0,351.0,7.0,523.0,499.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set2.csv,B,1,4.114622641509434,3.1435141509433957,11.870319634703197,3.0899543378995435,8.83390437155414,11.870319634703197,4.114622641509434,1.064622641509434,1.5296803652968034,12.637411045059016,singles,True,1
3,26.0,00:54:15,97650.0,0,3,A,3,殺球,,,1.0,8.0,707.0,342.0,2.0,15.0,943.0,583.0,出界,對手出界,B,,8.0,609.0,363.0,8.0,636.0,551.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,B,0,5.136084905660377,2.7334905660377355,10.187671232876712,3.4570776255707765,7.146562101282985,10.187671232876712,5.136084905660377,2.0860849056603774,3.2123287671232887,21.252347182734557,singles,True,1
5,9.0,00:55:00,99017.0,2,3,A,3,殺球,,,1.0,8.0,744.0,323.0,2.0,8.0,691.0,608.0,對手落地致勝,落地致勝,A,,8.0,705.0,329.0,8.0,705.0,534.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,A,1,3.323349056603773,3.4240566037735847,10.952511415525114,2.41689497716895,8.536210517131881,10.952511415525114,3.323349056603773,0.2733490566037733,2.447488584474886,2.9938586628758475,singles,True,1
12,15.0,00:58:27,105223.0,5,7,A,3,點扣,,,1.0,9.0,726.0,312.0,2.0,6.0,445.0,543.0,對手落地致勝,落地致勝,A,,9.0,735.0,310.0,8.0,638.0,529.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,A,1,1.5537735849056602,3.6398584905660374,8.96392694063927,1.8356164383561644,7.42728489089948,8.96392694063927,1.5537735849056602,1.4962264150943396,4.43607305936073,13.412064271560267,singles,True,1
18,7.0,01:02:07,111830.0,7,11,B,3,殺球,,,1.0,9.0,754.0,631.0,2.0,5.0,444.0,343.0,對手落地致勝,落地致勝,B,,8.0,686.0,577.0,8.0,668.0,351.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,B,1,1.5465801886792452,3.287382075471698,2.845205479452055,10.004109589041096,7.367516491963288,2.845205479452055,1.5465801886792452,1.5034198113207546,10.554794520547945,4.277538285086585,singles,True,1
19,4.0,01:03:25,114162.0,8,11,A,3,殺球,,,1.0,5.0,872.0,605.0,2.0,3.0,481.0,308.0,對手落地致勝,落地致勝,A,,8.0,723.0,575.0,8.0,730.0,381.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,A,1,1.8127358490566037,3.5535377358490563,1.7744292237442922,9.942922374429223,8.351926218654402,1.7744292237442922,1.8127358490566037,1.2372641509433961,11.625570776255708,2.195437666925131,singles,True,1
20,14.0,01:03:56,115082.0,9,11,B,3,點扣,,,1.0,4.0,795.0,309.0,2.0,15.0,919.0,569.0,出界,對手出界,A,,4.0,776.0,310.0,8.0,730.0,534.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,A,0,4.963443396226414,3.9347877358490564,9.759360730593608,1.8356164383561644,7.990235045128012,9.759360730593608,4.963443396226414,1.9134433962264144,3.6406392694063925,18.673984341345733,singles,True,1
22,8.0,01:04:47,116611.0,11,11,B,3,殺球,,,1.0,9.0,721.0,318.0,2.0,7.0,640.0,432.0,掛網,對手掛網,A,,9.0,735.0,318.0,8.0,654.0,558.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,A,0,2.9564858490566035,3.6398584905660374,5.5680365296803656,2.080365296803653,3.5539905452602643,5.5680365296803656,2.9564858490566035,0.09351415094339632,7.831963470319635,0.5206902084948744,singles,True,1
30,3.0,01:08:24,123134.0,18,12,A,3,點扣,,,1.0,5.0,845.0,567.0,2.0,6.0,818.0,327.0,對手落地致勝,落地致勝,A,,8.0,715.0,546.0,8.0,660.0,370.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,A,1,4.23691037735849,3.4959905660377353,2.3557077625570777,9.055707762557077,6.740842838014218,2.3557077625570777,4.23691037735849,1.1869103773584904,11.044292237442923,2.796013989402946,singles,True,1
31,2.0,01:08:42,123664.0,19,12,B,3,殺球,,,1.0,,,,2.0,15.0,924.0,572.0,出界,對手出界,A,,9.0,542.0,321.0,8.0,609.0,558.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,A,0,4.99941037735849,2.2515330188679243,9.851141552511416,2.1721461187214612,8.155844582228875,9.851141552511416,4.99941037735849,1.9494103773584905,3.548858447488584,19.203917571293186,singles,True,1
34,19.0,01:10:14,126430.0,21,13,B,3,點扣,,,1.0,4.0,780.0,311.0,2.0,15.0,923.0,572.0,出界,對手出界,A,,4.0,755.0,314.0,8.0,658.0,553.0,0,Viktor_Axelsen_Anthony_Sinisuka_Ginting_YONEX_Thailand_Open_2021_SemiFinals,set3.csv,A,0,4.992216981132075,3.783726415094339,9.851141552511416,1.9579908675799087,7.985128501360322,9.851141552511416,4.992216981132075,1.9422169811320753,3.548858447488584,19.13305440682347,singles,True,1
2,11.0,00:07:34,13620.0,2,0,A,3,殺球,1.0,,1.0,8.0,512.0,612.0,2.0,8.0,613.0,338.0,對手落地致勝,落地致勝,A,,8.0,549.0,606.0,8.0,658.0,353.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set1.csv,A,1,2.762264150943396,2.30188679245283,2.6922374429223743,10.891324200913242,8.212001642551709,2.6922374429223743,2.762264150943396,0.28773584905660377,10.707762557077626,0.7746532265012492,singles,True,1
15,10.0,00:15:23,27713.0,10,5,B,3,殺球,1.0,,1.0,4.0,798.0,314.0,2.0,6.0,377.0,581.0,對手落地致勝,落地致勝,B,,4.0,796.0,314.0,8.0,681.0,559.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set1.csv,B,1,1.0646226415094338,4.0786556603773585,10.12648401826484,1.9579908675799087,8.706817753439699,10.12648401826484,1.0646226415094338,1.985377358490566,3.2735159817351605,20.104892090979583,singles,True,1
18,21.0,00:17:45,31979.0,12,6,A,3,點扣,1.0,,1.0,6.0,438.0,579.0,2.0,5.0,514.0,325.0,掛網,對手掛網,B,,8.0,543.0,589.0,8.0,586.0,363.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set1.csv,B,0,2.0501179245283017,2.2587264150943396,2.2945205479452055,10.371232876712329,8.079405890533975,2.2945205479452055,2.0501179245283017,0.9998820754716982,11.105479452054794,2.2942499676919104,singles,True,1
19,3.0,00:18:13,32800.0,12,7,B,3,點扣,1.0,,1.0,4.0,762.0,312.0,2.0,5.0,902.0,576.0,對手落地致勝,落地致勝,B,,9.0,716.0,310.0,8.0,681.0,537.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set1.csv,B,1,4.841155660377358,3.5031839622641505,9.97351598173516,1.8356164383561644,8.247155706246852,9.97351598173516,4.841155660377358,1.791155660377358,3.4264840182648406,17.864119604548975,singles,True,1
20,20.0,00:18:45,33757.0,13,7,A,3,殺球,,,1.0,3.0,836.0,638.0,2.0,5.0,473.0,356.0,對手落地致勝,落地致勝,A,,3.0,825.0,634.0,8.0,690.0,340.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set1.csv,A,1,1.7551886792452829,4.287264150943396,3.2429223744292237,11.747945205479452,8.873940474843227,3.2429223744292237,1.7551886792452829,1.294811320754717,10.157077625570777,4.198972602739726,singles,True,1
21,32.0,00:20:01,36051.0,14,7,B,3,點扣,1.0,,1.0,9.0,744.0,316.0,2.0,7.0,603.0,426.0,掛網,對手掛網,A,,9.0,742.0,322.0,8.0,607.0,578.0,0,Viktor_Axelsen_Hans-Kristian_Solberg_VIittinghus_TOYOTA_THAILAND_OPEN_2021_Finals,set1.csv,A,0,2.690330188679245,3.690212264150943,5.384474885844749,2.202739726027397,3.3351465922905903,5.384474885844749,2.690330188679245,0.3596698113207548,8.015525114155253,1.9366330662531235,singles,True,1
